species,historical_engraftment_rate,causal_ace,causal_sig,resource_accessibility,crossfeeding_synergy,butyrate_flux,propionate_flux,acetate_flux,lactate_flux,succinate_flux,formate_flux,therapeutic_score,keystone_conflict_mean,niche_overlap_mean,causal_ace_missing,resource_accessibility_missing,crossfeeding_synergy_missing,scfa_missing,historical_engraftment_rate_missing,cece_score,cece_score_manual,cece_score_calibrated
Flavonifractor_plautii,0.375,0.3565632223479073,0.0,0.0732953676713572,0.0144753754673998,0.0,0.0,0.0127546854935337,0.0,0.0655813116687087,0.0275868708826565,0.0158142082050114,0.6277421120901587,0.676317981944744,0,0,0,0,0,0.3580476021750232,0.24554760217502322,0.4778859092690822
Dialister_sp_CAG_357,0.3260869565217391,0.5752389383432515,0.0,0.0957943997257693,0.034248725568377,0.0,0.0015777915640357,0.0047316909998545,0.2388118895846059,0.0,0.0001075768797978,0.0248615164356499,0.7391047712739793,0.1170764700793695,0,0,0,0,0,0.353241269839909,0.25541518288338727,0.2327056472582582
Akkermansia_muciniphila,0.1937499999999999,0.4353513992032656,0.0,0.199583105218768,0.1059171316660812,0.0,0.0046660142066888,0.1160177792030037,0.0,0.2926457526628275,0.2737024089565067,0.1284239012150186,0.6948050081457373,0.6282406891709513,0,0,0,0,0,0.3527692789290322,0.29464427892903217,0.49793439910402754
Firmicutes_bacterium_CAG_110,0.375,0.594878604567288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975195933759631,0.6121676698858292,0,1,1,1,0,0.3523204269084349,0.23982042690843497,0.43246832522668943
Eubacterium_ventriosum,0.3625,0.5249512287086674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161275869102937,0.6065109319419255,0,1,1,1,0,0.3518104769724701,0.2430604769724701,0.43568049447795176
Eubacterium_sp_CAG_38,0.1517857142857142,0.5664519090476893,0.0,0.0458908215666572,0.018622762311619,0.0409637677233365,0.0,0.0194041610298179,0.0,0.0023597230301435,0.0617836263328153,0.030925551600696,0.8043285784554846,0.6167772652143947,0,0,0,0,0,0.3498990088511748,0.30436329456546046,0.48885600628872566
Bacteroides_faecis,0.3529411764705882,0.693060541976098,1.0,0.0640539534103744,0.0036920699074621,0.0,0.0,0.0098521735201796,0.0,0.0665413076199469,3.596640874336756e-05,0.0131912806863965,0.1982796724476593,0.6541815298538708,0,0,0,0,0,0.3496318651912344,0.24374951225005798,0.4513750882449048
Streptococcus_parasanguinis,0.3111111111111113,0.5534189085066968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457608020961747,0.762593563530844,0,1,1,1,0,0.3489176745320192,0.2555843411986858,0.512619764736742
Lactobacillus_ruminis,0.4257575757575754,0.2134789094903195,0.0,0.2292448626955825,0.0409252583525604,0.0,0.0,0.1090346259645035,0.0,0.0092567497917179,0.5041038394146489,0.1013160498796927,0.7558112201309964,0.2358484108141814,0,0,0,0,0,0.3458588339659975,0.2181315612387249,0.27455578898628863
Clostridium_sp_CAG_299,0.4,0.4146789291627731,0.0,0.1460944320317239,0.0350756033566389,0.0,0.0,0.1593753108270605,0.0,0.0021717598928621,0.2231199736813119,0.1473952902854451,0.6173536645351696,0.2450425756644647,0,0,0,0,0,0.345464818219699,0.225464818219699,0.27319178549043394
Bacteroides_sp_CAG_530,0.375,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.3454357858325546,0.23293578583255461,0.16743689911925896
Bacteroides_salyersiae,0.36,0.4969589665404351,0.0,0.0365673813434345,0.0020982576014973,0.0,0.0,0.0065881746727797,0.0,0.0163492114608075,0.0179919557978284,0.0070918403834386,0.6356541414487049,0.364412748899913,0,0,0,0,0,0.3448761223770489,0.23687612237704897,0.32719383557052734
Anaerotruncus_sp_CAG_528,0.3571428571428571,0.3118247840128526,0.0,0.1451123063492298,0.0295833223594999,0.0221994219965161,0.0,0.1249977561969817,0.0,0.0050572771965619,0.0,0.1227723532262852,1.0,0.0,0,0,0,0,0,0.3442329921337621,0.23709013499090495,0.17978688341628166
Eubacterium_sp_CAG_274,0.3888888888888889,0.3944490893293332,0.0,0.0398283920841368,0.0039529017301106,0.0284452363670301,0.0,0.0234689410713346,0.0,0.0008138521271479,0.0553957687706852,0.0306590718988488,0.8344318740777177,0.1417026270913324,0,0,0,0,0,0.3412610773389558,0.22459441067228914,0.22474004846332565
Dialister_invisus,0.3035714285714286,0.4735159592780209,0.0,0.0917683317796882,0.0689719045298469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708175110673882,0.6250398321646233,0,0,0,1,0,0.3395636705235412,0.24849224195211267,0.45436184324812057
Ruminococcus_lactaris,0.2686567164179104,0.2728214123728804,0.0,0.1055516919935486,0.0157270900056579,0.0,0.0,0.0517496266799039,0.0,0.0,0.1750387362449935,0.0478163570372607,0.8889091284134364,0.5225400968203435,0,0,0,0,0,0.3381571391435971,0.257560124218224,0.4248515363511603
Acidaminococcus_intestini,0.525,0.2094952376268463,0.0,0.2535931126664004,0.0126904744158561,0.1377705519676753,0.0,0.1107524917341221,0.0,0.0060262942625311,0.4086362736392893,0.1459265906108564,0.34119547732681,0.4825258369017872,0,0,0,0,0,0.3381389671561152,0.18063896715611513,0.3526239606146393
Intestinibacter_bartlettii,0.2592592592592592,0.5010573943835145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7530813013843018,0.4703857711191538,0,1,1,1,0,0.3379900289740413,0.26021225119626357,0.3909331128790424
Adlercreutzia_equolifaciens,0.2807017543859649,0.5812062492827751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375161803919537,0.7140068163080628,0,1,1,1,0,0.3374798848619438,0.2532693585461544,0.4883081798987293
Anaerotignum_lactatifermentans,0.3333333333333333,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.3329357858325546,0.23293578583255461,0.16743689911925896
Bacteroides_pectinophilus,0.265,0.4146789291627731,0.0,0.1264334226062767,0.007470020059055,0.0,0.0,0.1275693753930668,0.0,0.0039375228711396,0.2738198197502139,0.1181152677974353,1.0,0.0,0,0,0,0,0,0.3321478012294016,0.2526478012294016,0.18664709371286808
Lachnospira_pectinoschiza,0.4794520547945205,0.1224446302398399,1.0,0.0893338673568169,0.0987477369257318,0.0,0.0459359543052124,0.0224046570652594,0.0,0.008145415674678,0.0467602828966148,0.0531545342511948,0.4837045851848927,0.6773574071117746,0,0,0,0,0,0.3318908247713312,0.18805520833297504,0.4451864494857234
Bacteroides_clarus,0.2222222222222222,0.4848276201249201,1.0,0.0281024813932497,0.0001785154456496,0.0,0.0,0.0007638049461615,0.0,0.0,0.0040596100991948,0.0007057513716648,1.0,0.104461057646776,0,0,0,0,0,0.3283115202098807,0.26164485354321404,0.23362158695165036
Clostridium_saccharolyticum,0.2,0.4146789291627731,0.0,0.2032023996830235,0.0330480691742675,0.0,0.0,0.0538803043250331,0.0,0.004167971436613,0.0933326403866364,0.0500411479725313,1.0,0.0,0,0,0,0,0,0.3267209527024349,0.2667209527024349,0.20046708142528563
Bifidobacterium_pseudocatenulatum,0.3923469387755102,0.3407268971622486,0.0,0.142950326335941,0.0456118246313395,0.0,0.0,0.1244595474334854,0.1771171886060887,0.0,0.0412982902385913,0.129382153040352,0.3957271322933116,0.5431798735366544,0,0,0,0,0,0.3255302496762901,0.207826168043637,0.3928462049393395
Roseburia_sp_CAG_471,0.2727272727272727,0.4463843669568353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300037191222872,0.1292137020098955,0,1,1,1,0,0.3235169832788815,0.24169880146069966,0.229490396996475
Roseburia_intestinalis,0.2545652173913043,0.5648753804707181,0.0,0.0792900842624015,0.0621010205735223,0.0918426569404649,0.0,0.0525162848384997,0.0228043194952618,0.0,0.0849778851194343,0.0791895941848634,0.3165267953284761,0.6610301258152492,0,0,0,0,0,0.3210302878890437,0.24466072267165243,0.4625010023487166
Mitsuokella_jalaludinii,0.25,0.4146789291627731,0.0,0.0784590799461403,0.0017562812375514,0.0,0.0,0.0218605504446021,0.0,0.04130331159881,8.810976387326543e-05,0.0227364692339007,1.0,0.0,0,0,0,0,0,0.3198802759482308,0.24488027594823078,0.17906292921257255
Klebsiella_pneumoniae,0.1166666666666664,0.4146789291627731,0.0,0.4438764186259859,0.0578254468897178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571821815872549,0.435040091581384,0,0,0,1,0,0.319577074854445,0.284577074854445,0.41170494297877375
Clostridium_leptum,0.2299999999999999,0.4818767520779029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856057918357256,0.6541627745050417,0,1,1,1,0,0.3186324966414436,0.2496324966414436,0.4636570581174483
Bilophila_wadsworthia,0.2857142857142857,0.3337267824062689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717952163289465,0.6404095459189284,0,1,1,1,0,0.3172698792367743,0.2315555935224886,0.44979322605590977
Blautia_sp_CAG_257,0.2352941176470588,0.4337284217774061,0.0,0.1675883728156489,0.0238881401805336,0.0,0.0,0.0728254377552915,0.0,0.3275319175373842,0.0867411247088382,0.0874120305478079,0.4929873510740644,0.5496824530735513,0,0,0,0,0,0.3137773375584644,0.2431891022643467,0.4199289141384832
Eisenbergiella_tayi,0.2,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9021642892277424,0.3526884044764776,0,1,1,1,0,0.3135292696643637,0.25352926966436373,0.3379951550088988
Paraprevotella_xylaniphila,0.5263157894736842,0.454007442744963,0.0,0.0608326058328277,0.0015620480543169,0.0,0.0,0.016594877409569,0.0,1.997768407750855e-05,0.0252965044544758,0.0153347984782817,0.0,0.538848986813641,0,0,0,0,0,0.3118622197528178,0.15396748291071255,0.33981533588172974
Faecalitalea_cylindroides,0.3235294117647059,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950108917152695,0.1235413972880964,0,1,1,1,0,0.3116003828480664,0.21454155931865468,0.20675296275467803
Lawsonibacter_asaccharolyticus,0.04,0.4434662863325628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5744423515594046,0,1,1,1,0,0.308137492422453,0.296137492422453,0.46761859884240575
Butyrivibrio_sp_CAG_318,0.25,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.3079357858325546,0.23293578583255461,0.16743689911925896
Firmicutes_bacterium_CAG_94,0.25,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.3079357858325546,0.23293578583255461,0.16743689911925896
Ruminococcus_sp_CAG_330,0.2608695652173913,0.333939900654109,0.0,0.0684211142841641,0.0135636856298813,0.0,0.0,0.0119649702133245,0.0,0.0018306667487491,0.0493482582854316,0.0111680295907652,1.0,0.0,0,0,0,0,0,0.3066683854016519,0.22840751583643454,0.16950556367250375
Sellimonas_intestinalis,0.2195121951219512,0.6129772619223266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919198530371321,0.4095571284591834,0,1,1,1,0,0.3031928017225389,0.23733914318595348,0.3411427141017723
Hafnia_alvei,0.0,0.4146789291627731,0.0,0.3923693828329609,0.1108670364811287,0.0,0.0,0.3184893058122256,9.748849169004156e-05,0.0027367289031932,0.7307864546822098,0.2944583301611273,1.0,0.0,0,0,0,0,0,0.3028778969056116,0.3028778969056116,0.2360364309361489
Blautia_hansenii,0.1148648648648648,0.5253200872145445,0.0,0.0847007876734287,0.0019248154910144,0.0,0.0,0.0419142278609993,0.0,0.0,0.0889721721267141,0.0387285051685394,1.0,0.0,0,0,0,0,0,0.3024210766024841,0.26796161714302463,0.1927386740219499
Clostridium_lavalense,0.3333333333333333,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440214718022199,0.2255962305241817,0,1,1,1,0,0.3020986296553058,0.20209862965530578,0.2414265378527286
Monoglobus_pectinilyticus,0.3076923076923077,0.2443974491385104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896212493851451,0.2661249438091702,0,1,1,1,0,0.3012428639240831,0.20893517161639086,0.2721397634340997
Ruminococcus_callidus,0.1739130434782608,0.4299742618731454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.110972865296882,0,1,1,1,0,0.2992660519477956,0.24709213890431728,0.22654863900433378
Clostridium_sp_CAG_413,0.0,0.4146789291627731,0.0,0.4276876827999152,0.0217252967856343,0.0,0.0,0.1518149408068973,0.0,0.0087725042778614,0.138118835326066,0.1408150650713165,1.0,0.0,0,0,0,0,0,0.2992614679311053,0.2992614679311053,0.23205638772027537
Butyricimonas_virosa,0.4285714285714285,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253119949406222,0.5296386388661967,0,1,1,1,0,0.2982678775316962,0.16969644896026762,0.3484499379256384
Bacteroides_faecis_CAG_32,0.2,0.4146789291627731,0.0,0.033350349446853,0.001462045959215,0.0,0.0,0.0133858829507681,0.0,0.038939444104087,0.0002108525774903,0.0147607023578325,1.0,0.0,0,0,0,0,0,0.2980845428455041,0.23808454284550407,0.17245204175647325
Megamonas_funiformis,0.2,0.356235348120461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1681212667634845,0,1,1,1,0,0.2980591963004406,0.23805919630044065,0.24758616125659386
Bifidobacterium_breve,0.2083333333333335,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2954357858325547,0.23293578583255461,0.16743689911925896
Coprobacter_fastidiosus,0.375,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076487948844072,0.5226309720694229,0,1,1,1,0,0.2938462022721579,0.181346202272158,0.35468073767001884
Streptococcus_thermophilus,0.1975877192982453,0.4209741143297431,0.0,0.0805708042949657,0.0136263460487635,0.0,0.0,0.0178585909561023,0.0,0.0,0.0583909161214711,0.016501235199654,0.5331348538587,0.4835866277510636,0,0,0,0,0,0.2852482847584547,0.22597196896898117,0.3753598604127534
Firmicutes_bacterium_CAG_238,0.1666666666666666,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2829357858325546,0.23293578583255461,0.16743689911925896
Bacteroides_cellulosilyticus,0.1058823529411764,0.5326710273938917,0.0,0.1524660212052012,0.0203267422785462,0.0,0.0305878069610082,0.0363850467707264,0.0,0.0229473740408915,0.0327554687286932,0.0563057463106974,0.348558311667018,0.6453773652055343,0,0,0,0,0,0.2800229720403722,0.24825826615801924,0.4609297677470997
Bacteroides_coprocola,0.1384615384615384,0.3234479253758258,0.0,0.0484678099522069,0.0100387677111689,0.0,0.0084357258137972,0.0231071433376224,0.0,0.0421266325453428,0.0335315442104274,0.0298066567008129,1.0,0.1348818904002565,0,0,0,0,0,0.2779902839176003,0.23645182237913875,0.23472998840677242
Roseburia_sp_CAG_309,0.1428571428571428,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2757929286896974,0.23293578583255461,0.16743689911925896
Olsenella_scatoligenes,0.1515151515151515,0.4047771274938933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043384161337924,0.1073923430009133,0,1,1,1,0,0.2727999676734843,0.22734542221893883,0.21034839678686887
Roseburia_sp_CAG_182,0.088235294117647,0.4733684158756701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2711442714104281,0.24467368317513402,0.17419900899388413
Clostridium_symbiosum,0.2,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3514891476105581,0.7076773767989308,0,1,1,1,0,0.2664268956540314,0.2064268956540314,0.4555563434233075
Firmicutes_bacterium_CAG_170,0.1111111111111111,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2662691191658879,0.23293578583255461,0.16743689911925896
Hungatella_hathewayi,0.2,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735973459199798,0.5204939093226733,0,1,1,1,0,0.2660247786528189,0.20602477865281893,0.37343344242112886
Anaerotruncus_colihominis,0.15,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672993565355311,0.3704315680557832,0,1,1,1,0,0.2659279774414296,0.22092797744142958,0.31974244012288094
Blautia_hydrogenotrophica,0.2249999999999999,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096904743699582,0.3633337044806653,0,1,1,1,0,0.2632227274361149,0.19572272743611488,0.29653378815603865
Lactobacillus_rogosae,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2917775783042299,0,1,1,1,0,0.2621135436629776,0.2621135436629776,0.31822402585661835
Clostridium_sp_CAG_242,0.225,0.3364973196281906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673096608659815,0.1169655578156188,0,1,1,1,0,0.2615924688370972,0.19409246883709724,0.1910320061607206
Parabacteroides_johnsonii,0.138235294117647,0.2863817439630158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1182397734896525,0,1,1,1,0,0.2605709143768625,0.2191003261415684,0.21375958644502926
Bifidobacterium_animalis,0.075,0.4146789291627731,0.0,0.0293984187344943,0.0010670777614306,0.0,0.0,0.01818465227926,0.0166023087353341,0.0008071368842757,0.0066842255550635,0.0182002386121834,1.0,0.0,0,0,0,0,0,0.2599522564188719,0.2374522564188718,0.1718350452609554
Brachyspira_sp_CAG_700,0.0526315789473684,0.4707290283447269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2599352793531559,0.2441458056689454,0.17389490293527668
Ruminococcus_sp_CAG_403,0.0,0.4146789291627731,0.0,0.1630390285525453,0.0163572653807824,0.0,0.0,0.0375911127751938,0.0,0.0033441569491533,0.1057288814899339,0.0349394181908661,1.0,0.0,0,0,0,0,0,0.2590273666535146,0.25902736665351467,0.19289783901833224
Proteobacteria_bacterium_CAG_139,0.16,0.2793324480729192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016999508116084,0.6460313877677885,0,1,1,1,0,0.2587246210131039,0.21072462101310396,0.43804382008462095
Bifidobacterium_angulatum,0.0795454545454545,0.3638420301972163,1.0,0.0757759594375311,0.000514495473467,0.0,0.0,0.0062803366541601,0.0,0.0,0.0,0.0058029949013358,1.0,0.0,0,0,0,0,0,0.258049885866056,0.23418624950241962,0.17268693178610664
Clostridium_sp_CAG_253,0.03125,0.4315808455876326,1.0,0.046378773754741,0.0023589772461828,0.0,0.0,0.0163166190550435,0.0,0.0009512903286869,0.0148201131136027,0.0151349040475894,1.0,0.0,0,0,0,0,0,0.2528838829053559,0.24350888290535594,0.17639201160981186
Roseburia_sp_CAG_303,0.0625,0.4140395744192527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2515579148838505,0.23280791488385055,0.1673632336764907
Bacteroides_intestinalis,0.12,0.4146789291627731,0.0,0.0465415365797118,0.0013347320246793,0.0,0.0,0.0110945209772078,0.0,0.0476775038284894,0.0001318139776101,0.0131803150426284,0.6811280537793081,0.2055204247300636,0,0,0,0,0,0.2487717400618819,0.21277174006188188,0.24241822479739789
Turicibacter_sanguinis,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1200213621957607,0,1,1,1,0,0.2449379220521307,0.2449379220521307,0.22946248880913106
Streptococcus_parauberis,0.0344827586206896,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2432806134187615,0.23293578583255461,0.16743689911925896
Clostridium_scindens,0.025,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2404357858325546,0.23293578583255461,0.16743689911925896
Clostridium_bolteae,0.2214285714285714,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187059689678322,0.7099517684829617,0,1,1,1,0,0.238165429454597,0.17173685802602562,0.4288772941300834
Bacteroides_nordii,0.0,0.4146789291627731,0.0,0.0311148267069134,0.0008261082679254,0.0,0.0,0.0049146172452504,0.0,0.0282562041046742,3.4941607947169484e-05,0.0062769825835975,1.0,0.0,0,0,0,0,0,0.2376856206653842,0.23768562066538415,0.17206075844948415
Bacteroides_galacturonicus,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Clostridium_disporicum,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Clostridium_sp_CAG_167,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Citrobacter_braakii,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Ruminococcus_sp_CAG_624,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Ruminococcus_sp_CAG_563,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Streptococcus_downei,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Clostridium_sp_CAG_590,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Cutibacterium_acnes,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Propionibacterium_freudenreichii,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Eubacterium_sp_OM08_24,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Lactobacillus_delbrueckii,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0.2329357858325546,0.23293578583255461,0.16743689911925896
Bacteroides_fragilis,0.2307692307692307,0.0,1.0,0.2842036212262452,0.012637299688114,0.0,0.0,0.0054653859371762,0.0,0.0,0.0037951187772528,0.0050499851319686,0.3230939498278405,0.6842151227962617,0,0,0,0,0,0.2300106471373196,0.16077987790655043,0.435011043707114
Lactococcus_lactis,0.0,0.4146789291627731,0.0,0.0738271212188469,0.0076284049159925,0.0,0.0,0.0297363435566276,0.0,0.0187448982217324,0.034830687980847,0.0286277928416769,0.8173733398917855,0.1255012678512875,0,0,0,0,0,0.2299288222758775,0.22992882227587746,0.22199353679407569
Klebsiella_variicola,0.0833333333333335,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765083026612616,0.3154159891912729,0,1,1,1,0,0.2259536301508712,0.20095363015087114,0.2797657962148486
Veillonella_atypica,0.0277777777777777,0.4124985655502549,0.0,0.0247522799126013,0.001365385708803,0.0,0.0,0.0177309366323407,0.0,0.0005285569626361,0.0395487560688537,0.0164157549495346,0.3229502594938617,0.8162094368649874,0,0,0,0,0,0.2247459096117328,0.2164125762783995,0.5117291689894884
Intestinimonas_butyriciproducens,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157569907841371,0.4860686445186009,0,1,1,1,0,0.2239061989020352,0.22390619890203528,0.37265345566168423
Collinsella_intestinalis,0.113235294117647,0.3518090460499352,0.0,0.0328780906440968,0.0036023045665494,0.0,0.0,0.0213163456981717,0.0,0.0,0.0460474878352926,0.0196961806688602,0.5052174716640802,0.3827913093745836,0,0,0,0,0,0.223686093185621,0.1897155049503269,0.3039757573335446
Firmicutes_bacterium_CAG_95,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565076242006886,0.1035231629628428,0,1,1,1,0,0.2217642457589422,0.22176424575894219,0.2037663724448029
Veillonella_dispar,0.1166666666666664,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307147647595811,0.8264399732976498,0,1,1,1,0,0.2201869978762567,0.18518699787625678,0.490513942249587
Sutterella_parvirubra,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148485473557272,0.1147633204961975,0,1,1,1,0,0.2166393999855334,0.21663939998553344,0.20459029786753702
Tyzzerella_nexilis,0.0344827586206896,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285279376769784,0.1133365542827116,0,1,1,1,0,0.2138934594985794,0.20354863191237255,0.193523989366789
Actinomyces_sp_ICM47,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817804104614291,0.2378797212644865,0,1,1,1,0,0.2089908195282176,0.20899081952821763,0.25229266590277566
Veillonella_parvula,0.0466666666666664,0.3838423580714438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911265974770326,0.7192104445704971,0,1,1,1,0,0.2063585056928933,0.19235850569289337,0.4507406754930402
Haemophilus_parainfluenzae,0.05,0.4447286021082313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993558663012672,0.6930637416563427,0,1,1,1,0,0.2031554745324706,0.1881554745324706,0.43326246719997874
Ruminococcaceae_bacterium_D16,0.0,0.4146789291627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021151008362026,0.5683253019999279,0,1,1,1,0,0.2000855811579778,0.2000855811579778,0.38959868793587504
