	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_unclassified	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
HSM7CYYP	1	0	0	0	0	2	0	0	0	0	0	1	0	1406	4949	0	0	1638	0	0	0	0	0	0	0	0	0	1	0	0	55	1	10	2	0	7	0	0	0	0	1	4	7	107	0	0	0	0	77	0	0	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	1664	0	0	7	0	0	0	11	0	0	0	5	0	24	0	2	0	0	0	0	0
HSM7CYZJ	6	192	484	517	407	6	0	1533	241	387	0	596	0	152	851	101	282	1	38	0	0	0	7	38	3	11	0	0	0	11	1	0	0	37	21	4	3	1	1	55	3	11	0	10	10	40	2	0	684	903	0	973	1	1	0	0	0	0	37	0	3	3	0	130	21	90	415	0	15	0	0	8	46	7	0	0	62	3	1	107	0	0	385	0	0	0	1
HSM7CYZL	8	74	289	800	151	16	2	348	92	476	0	30	0	225	521	82	316	2	12	0	0	0	31	7	0	4	0	0	0	4	0	1	0	0	3	0	5	0	11	89	1	8	0	0	0	30	11	0	2225	1833	0	1093	0	1	0	0	3	1	73	0	2	3	0	76	41	40	456	0	9	0	1	24	60	22	0	0	104	12	4	57	0	0	127	0	0	0	0
HSM7CYZR	0	205	927	668	427	10	0	673	364	1099	0	41	0	120	371	72	371	2	20	0	0	0	58	15	1	17	0	0	0	0	0	0	0	0	0	0	48	1	24	60	11	8	0	10	0	239	21	0	966	737	0	812	0	2	0	0	0	0	53	0	1	2	0	235	40	135	636	0	9	0	0	15	23	14	0	0	93	0	33	52	0	0	240	0	0	0	0
HSM7CZ16	90	3	6	141	1	8	3	70	7	1	3	1	913	22	84	0	76	410	2	37	0	32	0	21	0	0	0	0	0	10	0	0	0	0	0	0	2	42	7	0	5	218	0	25	0	11	5	6	851	7	27	1086	0	74	0	0	5	0	2	0	5	0	10	0	7	0	50	56	0	49	4955	7	0	42	40	0	0	134	19	170	3	0	68	2	0	12	43
HSM7CZ18	322	28	37	572	28	3	0	263	4	30	28	1	1419	37	121	0	54	911	13	103	15	212	1	66	4	1	1	0	0	2	279	1	0	2	4	2	39	7	2	0	18	135	0	6	16	48	0	2	560	65	28	2357	1	5	3	0	0	0	43	0	2	1	16	111	24	0	310	0	2	0	1145	19	0	3	0	7	0	31	12	28	0	0	202	0	0	0	1
HSM7CZ1A	542	19	14	448	32	5	1	991	36	254	21	42	908	150	105	5	81	1104	83	346	30	41	7	13	1	1	0	0	0	0	31	0	0	54	1	1	13	3	3	0	14	25	0	15	1	18	4	0	1331	1	5	953	1	25	0	1	0	0	3	0	3	1	19	108	17	0	404	0	0	0	868	1	1	1	1	0	0	10	68	113	2	0	325	1	0	0	2
HSM7CZ1C	0	73	133	1689	235	2	10	1470	0	26	0	1	12	64	71	8	1081	559	69	801	113	92	9	14	1	1	82	1	0	0	1	0	0	14	9	0	40	2	2	0	5	34	0	1	3	13	22	0	297	174	2	1104	0	0	0	1	0	0	1	0	1	4	0	346	4	0	521	101	0	0	5	1	0	1	5	0	136	6	54	42	0	0	350	0	0	0	0
HSM7CZ1E	25	4	5	45	1	1	0	65	0	8	13	5	569	40	64	0	31	358	19	52	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	8	0	0	0	0	1	0	98	0	0	471	0	33	0	0	0	0	0	0	0	0	0	0	6	0	119	0	0	0	7674	0	0	13	0	0	0	7	4	15	0	0	82	0	1	2	4
HSM7CZ1G	165	11	15	175	12	5	1	106	0	27	18	1	666	21	75	0	97	493	14	115	31	4	0	10	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	3	11	0	1	10	15	1	0	565	235	6	1147	1	15	0	1	0	0	32	0	3	1	5	19	37	0	126	0	0	0	5195	20	0	1	24	0	0	47	7	59	0	0	241	0	0	2	2
HSM7CZ24	291	61	176	873	127	0	2	206	0	47	189	0	0	242	3921	111	540	999	0	0	16	0	42	0	0	2	0	0	0	0	1	0	0	0	91	0	14	0	0	100	9	35	0	12	3	0	4	0	367	114	84	321	2	7	0	0	0	2	1	0	1	2	0	49	2	0	449	0	8	5	1	12	0	0	0	9	0	3	27	60	0	5	264	0	1	6	9
HSM7CZ26	381	92	183	977	267	1	0	192	0	10	256	0	0	453	3465	135	1127	542	0	0	48	0	143	0	0	2	0	0	0	0	0	0	0	0	46	0	47	0	0	67	3	46	0	0	0	0	19	0	220	114	1	273	1	4	0	0	0	0	0	0	2	2	0	57	48	0	297	0	3	0	0	4	0	0	0	10	0	1	62	21	2	5	261	0	0	1	5
HSM7CZ28	651	76	196	983	170	2	3	415	0	13	191	0	0	227	2675	120	295	1189	0	0	79	0	29	0	0	2	0	0	0	0	1	0	0	1	58	0	33	0	0	173	8	70	0	0	2	7	20	0	308	26	12	502	7	3	0	0	0	3	3	4	4	4	0	64	0	0	339	0	10	0	1	12	0	0	0	20	0	5	135	114	3	4	447	0	0	3	6
HSM7CZ2A	241	120	146	1657	162	0	0	280	0	18	211	0	0	262	2676	124	1158	891	0	0	92	0	25	0	0	1	0	0	0	0	1	0	0	0	60	0	34	0	0	78	2	12	0	0	0	0	7	0	107	143	2	157	3	0	0	0	0	0	0	2	1	3	17	98	0	0	318	0	6	0	1	0	0	0	3	27	0	1	48	92	0	1	189	0	0	1	1
HSM7CZ2E	22	108	192	1127	82	0	0	404	0	26	254	1	1	387	2021	179	1828	1091	7	0	17	0	10	0	0	3	0	0	0	0	1	0	0	0	47	0	17	0	0	95	1	4	0	3	0	3	2	0	274	190	8	214	5	0	0	0	1	1	0	0	0	4	0	147	0	0	361	146	11	0	0	3	22	2	12	5	182	2	16	29	0	0	183	0	0	0	0
HSM7CZ2H	20	178	215	1238	0	0	0	436	0	7	0	5	1	276	1223	43	316	713	6	0	0	53	14	198	2	0	0	0	3	6	9	0	0	3	44	3	54	0	47	0	11	84	0	321	0	121	28	0	774	0	56	561	25	2	6	0	56	1	0	8	0	23	0	0	110	0	437	0	0	0	0	0	4	0	4	127	439	0	25	70	4	7	742	0	0	0	1
HSM7J4G1	4	9	53	161	21	7	3	1935	10	449	0	3014	0	11	527	14	56	4	54	0	0	0	12	3	0	1	0	4	0	0	6	34	0	33	33	11	19	14	14	7	26	71	0	99	0	58	20	2	903	237	0	283	2	0	0	0	0	4	165	5	1	5	0	0	55	150	269	0	2	0	7	1	7	17	3	0	16	25	19	650	0	0	294	0	0	0	0
HSM7J4G8	0	61	228	801	124	0	0	193	78	571	0	30	0	93	943	68	318	2	5	0	0	0	5	12	0	10	0	0	0	0	0	0	0	0	1	0	1	0	1	42	4	4	0	4	1	111	0	0	944	3167	0	940	0	4	0	0	1	1	39	0	0	2	8	83	25	106	493	0	8	0	0	46	163	16	0	0	40	6	3	41	0	0	125	0	0	4	0
HSM7J4HA	185	31	23	428	15	0	4	245	15	188	108	1	1157	123	44	0	171	848	69	167	0	18	1	17	0	0	0	0	0	2	46	3	0	7	0	3	5	2	0	0	5	32	0	10	3	3	0	0	165	31	11	2449	3	8	0	1	0	0	14	0	0	2	7	57	14	0	380	0	0	2	2421	3	65	2	0	0	0	24	6	37	2	1	214	0	0	1	2
HSM7J4HC	504	32	17	682	27	3	1	360	0	219	131	1	2618	90	198	0	55	1219	41	431	1	15	1	20	1	0	0	0	0	0	1	0	0	1	0	0	5	1	3	0	7	23	0	3	0	0	4	0	165	1	0	467	2	3	0	0	0	0	1	0	1	0	4	95	17	0	428	0	0	0	1759	0	6	2	0	0	0	4	17	32	4	0	65	0	0	1	0
HSM7J4HE	36	6	3	137	5	5	0	116	0	40	34	0	675	37	143	0	82	548	13	83	0	3	0	6	0	0	0	0	0	0	34	0	0	0	0	0	2	0	1	0	17	56	0	0	1	7	0	1	204	3	0	514	1	4	0	0	0	0	1	0	1	0	4	0	9	0	283	0	0	7	6673	6	0	3	0	0	0	0	11	13	0	0	75	0	0	0	0
HSM7J4HG	141	2	0	352	6	4	0	129	0	54	27	3	1261	10	110	0	139	1119	1	47	1	50	0	29	1	0	0	0	0	13	118	0	0	0	18	0	9	1	3	0	12	36	0	60	9	15	1	1	308	65	3	2142	1	437	0	2	0	0	13	0	3	1	4	32	20	0	682	0	0	0	1619	36	0	2	0	0	0	47	33	34	4	0	206	14	8	188	157
HSM7J4HI	246	25	19	432	18	0	3	268	9	169	107	2	1973	106	188	1	123	917	52	221	0	10	1	35	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	5	16	0	1	5	10	0	1	382	121	5	1510	2	15	0	0	1	0	3	0	0	1	2	68	22	0	335	0	0	9	1874	3	57	7	10	0	0	31	11	30	0	0	248	0	0	0	0
HSM7J4HK	851	41	33	584	91	0	0	219	277	155	170	0	1784	312	456	0	71	1007	175	404	0	22	5	57	3	0	0	1	0	0	155	1	0	6	10	0	3	4	0	0	7	27	0	17	0	6	1	1	138	257	46	934	1	3	0	0	0	0	1	1	0	1	0	116	52	0	99	67	0	6	656	0	6	2	3	0	0	57	14	39	21	0	272	0	0	2	2
HSM7J4HW	119	161	348	1529	241	0	9	328	0	82	125	12	0	229	1402	171	1100	872	1	0	94	0	42	0	0	2	0	0	0	0	9	0	0	8	77	1	88	0	0	68	0	38	0	6	0	3	19	0	64	130	0	154	4	0	2	0	0	2	0	113	1	3	0	128	31	0	545	0	7	0	0	1	5	0	13	3	383	4	45	81	0	0	203	0	0	0	0
HSM7J4HY	14	22	162	548	28	0	0	602	0	19	397	0	0	371	3087	247	1887	1108	3	0	9	0	3	0	0	3	1	0	0	0	2	0	0	0	3	0	10	0	0	41	1	3	0	0	0	9	1	0	329	50	11	145	2	0	2	0	2	0	1	0	0	4	0	91	0	0	403	0	20	0	0	119	3	8	0	8	23	0	4	2	0	0	134	0	0	0	0
HSM7J4I3	0	0	39	0	0	0	3	1715	0	0	0	0	0	753	2522	0	1808	454	117	0	12	0	6	0	0	0	0	2	4	0	6	4	1	5	0	6	0	0	2	56	0	7	0	7	7	13	0	1	21	0	0	696	23	3	0	0	1	0	34	8	2	8	3	0	42	0	0	767	0	2	0	5	447	21	0	0	0	0	1	12	2	0	171	5	3	87	74
HSM7J4I5	15	202	463	1362	341	0	5	290	0	20	123	0	0	287	2132	64	1381	883	0	0	87	0	55	0	0	1	0	0	0	0	0	0	0	0	61	0	89	0	0	72	1	12	0	1	12	10	5	0	273	322	7	146	0	0	1	0	0	0	1	0	0	3	0	125	74	0	458	0	5	0	0	23	1	0	0	10	145	1	24	44	0	0	145	2	0	0	0
HSM7J4I7	41	100	354	2597	165	0	22	165	0	22	206	0	0	482	1280	109	811	756	0	0	64	0	3	0	0	0	0	0	0	0	0	0	0	0	191	0	17	0	0	156	0	17	0	1	0	0	10	0	51	123	17	281	0	0	0	0	0	2	1	0	0	1	10	106	22	0	442	253	3	3	0	3	1	4	0	3	263	7	44	64	0	0	285	0	0	0	0
HSM7J4I9	126	88	273	2518	262	1	55	176	0	25	246	0	0	316	669	158	726	442	0	0	99	0	23	0	0	1	0	0	0	0	1	0	0	1	140	0	60	0	0	133	1	30	0	0	1	5	21	0	140	61	20	381	1	0	1	0	0	0	0	0	2	1	6	97	20	0	655	249	6	0	0	1	4	2	5	1	496	2	39	51	0	0	396	0	0	0	0
HSM7J4IU	3	96	341	795	173	1	0	659	75	671	0	42	0	80	940	81	303	3	18	0	0	0	9	7	0	10	0	0	0	0	0	0	0	0	8	0	2	0	6	72	2	5	0	6	5	190	4	0	876	1186	0	1826	0	3	0	0	0	3	44	0	0	2	8	96	41	145	707	0	11	3	0	25	72	14	0	0	100	13	7	27	0	0	147	0	0	4	3
HSM7J4IW	8	98	417	932	183	3	2	204	207	556	0	10	0	223	493	71	564	2	18	0	0	0	17	4	0	6	0	0	0	0	0	0	0	0	0	0	3	0	2	48	3	7	0	10	3	111	3	0	1305	1816	0	1394	0	11	0	0	0	0	43	0	1	1	0	86	31	107	527	0	7	7	0	31	191	16	0	0	40	3	5	21	0	2	112	0	0	1	0
HSM7J4KC	3	5	2	96	12	0	0	97	0	24	21	65	465	56	120	0	27	377	21	72	0	5	1	3	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	6	0	65	3	26	0	0	164	6	2	681	0	2	0	0	0	0	0	0	0	0	0	0	2	1	95	0	0	0	7097	0	0	0	1	0	0	19	13	26	0	0	108	0	0	0	0
HSM7J4KG	91	12	5	769	12	0	2	130	1	28	28	0	1402	26	167	0	77	669	5	107	1	19	0	44	2	0	0	0	0	3	0	0	0	0	6	0	6	0	1	0	11	35	0	0	0	38	0	6	243	5	34	1200	1	81	0	2	0	0	0	0	0	1	14	80	15	0	225	0	0	0	3558	22	127	60	7	0	0	26	3	26	1	0	134	0	0	10	5
HSM7J4KI	1090	20	17	574	20	1	0	508	62	120	66	756	960	183	182	0	156	885	96	236	0	42	2	28	1	0	0	0	0	7	72	0	0	151	10	0	18	7	1	0	13	36	0	24	14	39	5	2	107	50	17	1812	0	15	1	1	0	0	6	13	1	1	0	73	23	0	564	0	0	2	36	2	18	6	8	0	0	108	29	79	26	11	279	0	0	0	0
HSM7J4KK	180	22	8	460	51	14	2	1335	11	144	43	1675	846	67	274	0	155	788	33	554	11	113	3	25	1	0	0	0	0	0	23	3	0	77	34	3	31	12	7	0	21	70	0	103	6	9	50	2	631	35	2	415	0	4	0	2	0	0	24	6	10	1	0	144	27	0	380	0	0	0	99	0	0	0	5	0	0	10	159	136	0	0	340	0	0	0	0
HSM7J4KM	0	1	0	139	9	1	0	449	2	59	35	25	790	17	68	0	48	544	2	98	14	52	1	4	0	0	0	0	0	9	14	2	0	1	0	1	13	12	4	0	16	39	0	85	0	1	5	18	626	1	1	2719	0	29	0	0	0	0	3	3	0	0	14	0	7	0	110	0	0	0	2485	6	0	271	0	0	0	99	70	199	2	0	523	1	1	4	8
HSM7J4KO	0	0	95	0	0	1	2	1959	0	0	0	0	1	527	2886	0	772	499	96	0	42	0	5	0	0	0	0	1	2	0	8	0	2	0	0	4	0	0	3	119	0	37	0	121	2	23	0	0	5	0	0	1115	8	14	0	0	2	0	48	1	2	4	3	0	54	0	0	641	0	10	0	3	289	16	0	0	0	1	3	29	0	0	88	5	5	37	389
HSM7J4KQ	0	36	242	0	0	1	0	1215	0	0	0	0	0	561	3503	0	1211	252	89	0	5	0	1	0	0	0	0	0	2	2	4	0	1	1	0	4	0	0	0	39	1	5	0	9	5	3	4	0	372	0	0	1656	4	0	2	0	1	0	24	9	1	4	0	0	24	0	0	285	0	2	0	9	249	23	0	0	0	0	5	7	0	0	110	4	0	6	0
HSM7J4LD	0	0	0	0	0	7	0	0	0	0	0	0	0	2100	4937	0	0	874	0	0	0	0	7	0	0	0	157	2	0	0	15	2	9	3	0	4	6	0	4	0	5	6	0	80	11	0	0	0	619	0	0	1	47	0	0	0	0	3	0	4	0	3	0	0	0	0	990	0	0	0	1	0	30	2	0	0	0	30	0	33	0	0	1	0	0	8	0
HSM7J4LF	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	3429	0	0	1877	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	2	1	0	0	0	0	0	6	428	0	0	0	0	85	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	19	0	4	0	0	1	0	0	2	2
HSM7J4LH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSM7J4LN	0	0	0	0	0	32	0	0	0	0	0	0	0	1060	2244	0	0	1512	0	0	0	0	10	0	0	0	1	0	0	3	35	1	2	12	0	8	11	0	0	0	1	5	2	67	0	0	0	0	2152	0	0	646	29	348	0	0	0	12	0	1	3	3	0	0	0	0	1455	0	0	0	0	0	25	0	30	0	0	37	0	175	8	0	58	0	0	12	1
HSM7J4NY	41	65	205	1063	379	2	0	235	0	37	191	28	0	278	1398	96	1202	1211	26	0	33	0	16	0	0	2	0	0	0	0	3	0	0	0	25	0	43	0	0	159	10	68	0	0	0	6	7	0	849	208	33	189	1	0	0	0	0	2	5	0	3	4	19	48	0	1	321	212	11	0	1	23	0	3	0	2	779	5	61	19	0	0	206	0	0	0	0
HSM7J4O1	18	82	208	1093	158	1	3	891	0	385	414	0	0	185	2214	245	783	615	0	0	45	0	19	0	0	3	0	6	5	0	13	0	1	0	108	0	22	0	0	38	2	6	0	2	1	0	11	0	200	94	37	362	13	0	3	0	0	4	0	0	1	15	2	137	56	0	325	0	34	0	0	0	0	0	2	32	213	9	20	33	0	0	407	0	0	0	0
HSM7J4O3	6	272	498	1472	386	0	0	581	0	173	111	5	0	232	1602	74	1140	687	2	0	70	0	92	0	0	1	0	0	0	0	0	0	0	5	134	0	63	0	0	63	1	20	0	2	0	4	6	0	65	66	0	144	3	0	3	0	0	0	0	1	0	2	0	184	24	0	472	0	6	0	0	2	0	0	0	2	420	1	68	96	0	0	270	0	0	0	0
HSM7J4O5	4	67	355	943	76	0	4	201	0	50	359	0	0	420	2714	193	1503	534	1	0	7	0	245	0	0	0	0	2	5	0	55	0	5	0	28	1	3	0	0	5	0	16	0	6	3	0	0	0	3	330	19	323	14	0	0	0	50	42	0	0	0	3	0	133	0	0	320	162	16	0	0	2	0	0	0	29	52	122	1	226	0	0	236	0	0	0	0
HSM7J4O7	0	88	232	872	185	6	2	521	0	77	106	0	0	181	2519	49	410	737	5	0	16	0	115	0	0	3	0	0	0	0	0	0	0	0	98	0	10	0	0	96	29	60	0	0	1	16	28	0	1020	164	10	332	3	0	1	0	0	12	5	0	4	2	0	57	2	0	275	0	13	0	0	93	0	1	0	15	456	34	169	319	0	0	351	0	0	0	2
HSM7J4O9	0	103	180	785	206	0	4	451	0	41	144	0	1	397	1631	111	1004	1029	6	0	68	0	52	0	0	2	0	0	0	0	1	0	0	0	60	0	39	0	1	126	9	43	0	0	0	7	22	0	490	402	24	569	5	0	1	0	0	6	3	0	0	6	0	77	0	0	408	0	16	0	0	21	0	0	0	21	566	4	74	158	0	0	525	0	0	0	0
HSM7J4QZ	16	68	197	0	91	6	13	0	0	0	0	0	1696	280	1256	0	1	1	0	0	0	0	25	118	0	48	45	7	4	4	283	1	0	5	69	1	0	0	14	98	0	54	0	0	0	50	9	17	827	21	0	2467	6	1	19	0	427	2	14	5	4	8	0	0	20	0	0	0	22	0	0	41	447	73	0	0	521	13	8	156	0	0	401	1	1	4	8
HSM7J4R2	19	67	135	0	54	3	0	0	0	0	0	0	3633	234	2812	0	0	0	0	0	0	0	1	86	0	31	2	0	0	0	1	0	0	0	69	0	0	0	3	19	0	10	0	0	0	18	6	4	344	0	0	1686	8	1	1	0	262	3	1	0	2	7	0	0	46	0	0	0	16	8	0	20	90	60	3	0	83	30	4	40	0	0	73	0	0	0	1
HSM7J4RE	4	148	420	993	248	3	0	289	320	809	0	13	0	74	471	90	802	3	9	0	0	0	9	12	0	13	13	0	0	1	0	0	0	0	8	0	2	0	2	83	2	5	3	2	0	175	5	0	670	1533	0	904	0	66	0	0	1	0	31	0	0	2	1	98	35	176	914	0	25	0	0	38	157	16	0	0	56	2	7	29	0	4	165	0	0	4	2
HSMA33J3	0	0	12	518	77	1	0	0	0	13	0	0	0	326	269	69	99	507	39	165	29	0	0	2	13	0	0	0	0	0	0	0	0	1	0	2	0	1	5	0	9	24	0	147	0	0	10	0	138	0	14	685	4	0	0	0	2	0	19	0	1	7	4	41	34	0	267	0	0	0	5601	4	88	45	0	6	0	5	9	71	0	0	66	0	0	0	0
HSMA33J5	0	0	6	324	27	4	0	0	0	0	0	0	0	254	127	20	107	230	32	29	47	0	1	0	31	0	0	0	0	0	0	0	0	0	16	0	0	3	7	0	11	37	0	27	11	0	17	0	299	0	76	3173	0	9	0	0	3	0	4	0	2	1	4	25	8	0	84	0	0	2	4583	10	10	5	32	10	0	76	8	16	0	0	32	0	0	0	1
HSMA33J7	0	0	194	1752	113	3	8	0	0	5	0	0	0	215	1157	317	187	607	92	307	48	0	2	20	56	0	158	0	0	0	0	0	0	0	5	0	0	2	7	0	8	14	0	61	4	0	4	0	40	0	23	1936	49	0	0	0	0	0	2	0	1	23	0	196	0	0	990	0	0	0	627	1	3	15	0	30	0	0	6	43	0	0	185	0	0	0	0
HSMA33J9	0	0	59	433	33	5	0	0	0	3	0	0	0	110	527	85	248	467	31	175	302	0	0	12	106	1	2050	0	0	1	16	2	0	0	126	0	0	9	18	0	23	79	0	293	0	0	51	0	630	0	96	2431	26	0	1	2	0	6	11	2	2	27	0	112	5	0	281	0	1	4	136	2	19	96	0	45	0	16	8	111	0	0	308	0	0	0	0
HSMA33MS	0	0	65	423	76	4	0	0	0	8	0	0	0	260	155	70	195	434	16	146	31	0	0	0	21	0	0	0	0	0	0	0	0	0	11	0	0	2	5	0	6	30	0	0	1	0	4	0	271	0	38	1273	6	0	0	0	0	0	48	0	1	7	0	26	53	0	423	0	0	3	5064	8	158	58	0	0	0	0	6	57	0	0	148	0	0	0	0
HSMA33NY	0	0	59	563	49	7	2	0	0	6	0	0	0	162	1025	123	125	715	55	105	76	0	1	38	173	2	7	0	0	0	2	1	0	0	32	0	0	5	10	0	24	96	0	623	0	0	16	0	492	0	120	1931	31	0	2	3	0	7	21	1	2	43	0	49	87	2	416	0	0	7	1669	0	85	32	0	55	0	19	7	87	0	0	207	0	0	0	0
HSMA33QM	1175	0	27	629	229	7	8	0	0	2	0	0	0	109	365	94	489	565	44	176	34	0	3	47	171	0	0	0	0	5	1	1	0	0	1	0	5	4	14	0	31	107	0	141	0	0	15	0	500	0	108	2853	13	0	0	1	0	0	13	2	2	13	7	85	228	3	464	0	0	2	108	6	23	37	0	3	0	0	13	64	0	0	190	0	0	0	0
HSMA33QO	26	0	3	559	81	0	0	0	0	4	0	0	0	131	191	83	68	298	22	93	7	0	0	2	3	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	20	0	4	2	0	1	0	49	0	7	788	1	0	0	0	0	0	10	0	0	1	8	27	26	0	190	0	0	2	6864	1	68	13	0	1	0	0	1	47	0	0	59	0	0	0	0
HSMA33SE	0	0	6	683	111	6	0	0	0	2	0	12	0	116	476	58	194	479	18	106	1613	0	57	13	189	1	0	0	0	0	1	1	0	0	23	0	15	16	26	0	40	243	0	93	0	0	19	0	625	0	440	1859	25	0	0	0	0	0	13	0	4	14	0	45	0	1	439	0	1	4	1036	2	64	45	0	11	0	2	6	70	0	0	221	0	0	0	0
HSMA33SG	0	0	12	570	123	0	0	0	0	1	0	71	0	134	362	163	536	482	39	264	137	0	2	1	66	0	1	0	0	4	4	4	0	0	15	0	9	11	27	0	35	234	0	881	0	0	37	0	632	0	49	2500	8	0	0	0	0	4	97	3	2	14	0	86	58	0	321	0	0	0	348	5	315	339	0	3	0	5	48	116	0	0	288	0	0	0	0
HSMA33SI	0	0	51	166	28	4	0	0	0	0	0	938	0	21	325	44	74	255	17	83	1254	0	30	17	102	0	277	6	0	2	22	3	0	4	58	0	56	19	17	0	6	162	0	1062	0	0	215	0	1588	0	12	1002	7	0	0	0	0	27	22	167	2	7	0	42	19	0	45	0	0	0	10	2	75	46	0	0	0	22	54	229	0	0	966	0	0	0	0
HSMA33SK	0	0	113	607	206	4	2	0	0	0	0	0	0	184	310	97	82	730	33	190	133	0	7	2	17	0	0	0	0	0	3	0	0	0	6	0	5	2	32	0	61	134	0	4	0	0	27	0	1136	0	129	3093	3	0	0	0	0	0	9	0	3	3	8	68	59	0	373	0	0	0	310	14	0	260	0	1	36	0	61	205	15	1	177	4	2	12	10
MSM6J2HN	0	0	41	381	3	0	0	130	240	0	0	73	0	14	3083	42	1495	884	209	106	0	0	0	25	3	0	768	0	0	0	0	0	0	0	16	0	1	0	0	0	6	11	0	0	4	24	1	1	452	0	6	745	0	19	1	0	0	0	0	0	1	2	11	0	15	56	370	0	0	5	0	8	436	15	0	1	41	0	12	9	0	0	178	0	0	0	2
MSM6J2HP	0	0	319	379	6	11	0	218	319	0	0	28	0	153	1210	57	2098	263	98	111	0	0	0	79	13	0	0	0	1	1	45	0	0	0	77	1	0	0	0	0	3	8	0	0	0	23	14	1	16	0	59	1627	2	0	4	0	0	0	2	0	20	8	0	0	102	199	467	0	0	0	0	13	95	17	0	8	59	0	10	70	0	0	1518	0	0	0	0
MSM6J2HR	0	0	230	627	24	2	0	266	246	0	0	44	0	15	3294	52	2238	682	276	244	1	0	2	13	1	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	2	4	0	0	1	28	1	0	299	0	12	598	0	0	0	0	0	0	0	0	3	3	2	0	34	26	271	0	0	0	0	3	205	14	0	0	33	0	4	20	0	0	90	0	0	0	0
MSM6J2HT	0	0	205	856	17	1	0	732	138	0	0	97	0	24	2498	114	2963	880	401	458	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	5	0	6	0	1	57	0	1	0	0	0	0	0	0	8	0	0	0	9	40	321	0	0	2	0	2	14	1	0	0	7	0	4	25	0	0	50	0	0	0	0
MSM6J2JN	2693	165	28	0	0	1	4	460	0	0	0	35	0	996	0	128	2299	1358	89	0	39	12	4	0	0	102	0	0	1	0	8	0	3	3	38	1	4	0	0	185	6	0	0	7	3	0	26	17	167	0	0	167	27	0	0	2	0	0	0	0	0	5	1	105	134	0	358	0	19	0	0	33	16	14	0	0	14	0	1	3	0	0	208	2	1	2	3
