species,betweenness,degree,eigenvector,keystone_score,condition
Actinomyces_oris,0.0005572804713000557,0.14465408805031446,0.04018593050438218,0.0517120527516208,MetS
Holdemanella_biformis,0.004139797786800414,0.14465408805031446,0.021395475051357745,0.0497452203187661,MetS
Streptococcus_sanguinis,0.0010349494467001034,0.13836477987421383,0.037749960340955985,0.0495769007538054,MetS
Bacteroides_dorei,0.0022291218852002227,0.13836477987421383,0.03313783010740081,0.04925156092634442,MetS
Streptococcus_oralis,0.0022291218852002227,0.13836477987421383,0.03077706689245022,0.0487794082833543,MetS
Streptococcus_gordonii,0.001990287397500199,0.1320754716981132,0.0322966311145621,0.047077111431096476,MetS
Haemophilus_parainfluenzae,0.0003184459836000318,0.1320754716981132,0.03644056602893033,0.047069977707020046,MetS
Sellimonas_intestinalis,0.006368919672000636,0.12578616352201258,0.03066360078039719,0.047053029048683526,MetS
Acidaminococcus_intestini,0.003184459836000318,0.12578616352201258,0.029426404493809438,0.04521335987336582,MetS
Veillonella_parvula,0.0001592229918000159,0.12578616352201258,0.03554864778825179,0.04492519011015414,MetS
Bacteroides_xylanisolvens,0.0015126184221001511,0.12578616352201258,0.032157528621551745,0.0449236639919642,MetS
Bacteroides_massiliensis,0.003741740307300374,0.11949685534591195,0.018639815091581458,0.041447889775740064,MetS
Bifidobacterium_adolescentis,0.0023087333811002307,0.11320754716981132,0.016657574820099014,0.03844814580551331,MetS
Eubacterium_ramulus,0.0003184459836000318,0.10062893081761007,0.030322479423615892,0.036412398121806216,MetS
Olsenella_scatoligenes,0.009792213995700978,0.09433962264150944,0.013925593775051264,0.03598311254531357,MetS
Firmicutes_bacterium_CAG_95,0.025077621208502505,0.06289308176100629,0.015817217664547085,0.03457017866546256,MetS
Asaccharobacter_celatus,0.0013533954303001352,0.09433962264150944,0.02665714381940165,0.034310013271483225,MetS
Bacteroides_cellulosilyticus,0.0029456253483002943,0.09433962264150944,0.022527600956341022,0.03428021965787118,MetS
Streptococcus_mutans,0.0023087333811002307,0.09433962264150944,0.023440882668636052,0.034144430016730155,MetS
Ruminococcus_lactaris,0.0005572804713000557,0.09433962264150944,0.023976706047211235,0.033375868237545105,MetS
Klebsiella_quasipneumoniae,0.001592229918000159,0.08805031446540881,0.024989038749936163,0.032209017048609956,MetS
Bifidobacterium_bifidum,0.002069898893400207,0.09433962264150944,0.012890049325261967,0.03191484610420533,MetS
Bacteroides_thetaiotaomicron,0.001751452909800175,0.08805031446540881,0.02021611180535149,0.03133404315559303,MetS
Megamonas_hypermegale,0.0030252368442003023,0.08805031446540881,0.014694841291785455,0.030866681020079882,MetS
Paraprevotella_xylaniphila,0.001751452909800175,0.08176100628930819,0.022917502366763303,0.0299875288150452,MetS
Firmicutes_bacterium_CAG_83,0.0024679563729002466,0.08176100628930819,0.0176654433604715,0.029295368745336878,MetS
Veillonella_dispar,7.961149590000795e-05,0.08176100628930819,0.021036657304247044,0.028775439095591868,MetS
Catenibacterium_mitsuokai,0.001592229918000159,0.08805031446540881,0.0077465264495954695,0.028760514588541817,MetS
Phascolarctobacterium_succinatutens,0.0027864023565002784,0.08176100628930819,0.01108246096565241,0.028137995258173076,MetS
Bacteroides_fragilis,0.0013533954303001352,0.07547169811320756,0.019145941708451675,0.02714739549080267,MetS
Streptococcus_infantis,0.0006368919672000636,0.07547169811320756,0.015095293645190482,0.025979014146600393,MetS
Eubacterium_sp_CAG_180,0.0027864023565002784,0.07547169811320756,0.008897637177762383,0.025814238047764882,MetS
Coprobacter_fastidiosus,0.0008757264549000875,0.06918238993710692,0.02175521076666162,0.025543622361914445,MetS
Actinomyces_sp_HMSC035G02,7.961149590000795e-05,0.06918238993710692,0.01887071725657143,0.024568666180396364,MetS
Dialister_sp_CAG_357,0.0011941724385001193,0.06918238993710692,0.01127616245756149,0.023607035691894433,MetS
Proteobacteria_bacterium_CAG_139,0.007523286362550752,0.05660377358490566,0.010038471953276645,0.0227504696474024,MetS
Clostridium_sp_CAG_299,0.0010349494467001034,0.06289308176100629,0.014853175162820576,0.02235603428421605,MetS
