species,betweenness,degree,eigenvector,keystone_score,condition
Bacteroides_cellulosilyticus,0.004812917248874398,0.5701754385964912,0.12263837124494553,0.19798676445237368,ICI
Eubacterium_ventriosum,0.009858717590436267,0.5701754385964912,0.10808842831667866,0.19759967603750123,ICI
Eubacterium_rectale,0.005666821922061791,0.5614035087719298,0.13012256211118153,0.19727897601484615,ICI
Blautia_obeum,0.01086787765874864,0.5438596491228069,0.11499861478006791,0.19159155652222998,ICI
Blautia_wexlerae,0.00263934171712467,0.5438596491228069,0.13202400917180152,0.19088236742976472,ICI
Odoribacter_splanchnicus,0.0045024064586244375,0.5350877192982456,0.1198438986480619,0.18674629874839827,ICI
Clostridium_symbiosum,0.0045024064586244375,0.5263157894736842,0.11204851043853298,0.18255564215912407,ICI
Bacteroides_massiliensis,0.017388604253997825,0.5175438596491228,0.08199161658285996,0.1803557833383077,ICI
Bacteroides_stercoris,0.009082440614811364,0.5175438596491228,0.09826633925258886,0.17945764605266026,ICI
Clostridium_sp_CAG_58,0.003959012575687005,0.5087719298245614,0.11585640519955281,0.17778236627512248,ICI
Alistipes_sp_An31A,0.011023133053873622,0.5175438596491228,0.08244080250397712,0.17726288492246908,ICI
Bacteroides_xylanisolvens,0.004968172643999379,0.5,0.10696569755192561,0.17387722583238482,ICI
Alistipes_putredinis,0.007141748175749107,0.48245614035087714,0.10610106485923611,0.1695279291649849,ICI
Gemmiger_formicilis,0.0069864927806241265,0.48245614035087714,0.09736785531347623,0.16770365955827043,ICI
Roseburia_inulinivorans,0.006520726595249185,0.48245614035087714,0.09356118898229909,0.16670944319934752,ICI
Coprococcus_catus,0.010169228380686228,0.4649122807017544,0.09981261882345421,0.16452082216556027,ICI
Intestinimonas_butyriciproducens,0.010246856078248719,0.4649122807017544,0.0927831654495272,0.1631537453395561,ICI
Ruminococcus_torques,0.005744449619624282,0.47368421052631576,0.08813176945158396,0.16260384185802368,ICI
