species,betweenness,degree,eigenvector,keystone_score,condition
Streptococcus_parasanguinis,0.003009575923392613,0.32558139534883723,0.14464206209939934,0.12810761898622733,Healthy
Clostridium_bartlettii,0.0008207934336525308,0.32558139534883723,0.1426991260810824,0.1266246405376939,Healthy
Roseburia_inulinivorans,0.006292749658002736,0.3488372093023256,0.0860393212813172,0.12500540187596249,Healthy
Lachnospiraceae_bacterium_7_1_58FAA,0.018057455540355677,0.313953488372093,0.08059664744510335,0.11933410377082641,Healthy
Eubacterium_rectale,0.021203830369357045,0.313953488372093,0.062384188755779495,0.11726479944746232,Healthy
Bacteroides_ovatus,0.007113543091655267,0.313953488372093,0.09278581170672236,0.1162999803988,Healthy
Lachnospiraceae_bacterium_3_1_46FAA,0.02051983584131327,0.3023255813953488,0.07360367344073752,0.11567832702740878,Healthy
Streptococcus_salivarius,0.008481532147742818,0.29069767441860467,0.11732686201172181,0.11491544080179716,Healthy
Faecalibacterium_prausnitzii,0.013885088919288645,0.3023255813953488,0.08156708193686685,0.11395363526562233,Healthy
Bacteroides_thetaiotaomicron,0.018057455540355677,0.29069767441860467,0.07046240376450717,0.11033051084866068,Healthy
Bacteroides_massiliensis,0.009302325581395349,0.3023255813953488,0.07315222362153236,0.10997928193360879,Healthy
Bacteroides_dorei,0.015321477428180574,0.27906976744186046,0.09031889193068617,0.10944544733278566,Healthy
Eubacterium_hallii,0.016963064295485636,0.29069767441860467,0.054148261541908,0.10652048678170581,Healthy
Burkholderiales_bacterium_1_1_47,0.00984952120383037,0.3023255813953488,0.05313023526630946,0.10624848207378172,Healthy
Oscillibacter_unclassified,0.008755129958960328,0.27906976744186046,0.07666674965366221,0.10343184514277075,Healthy
Holdemania_filiformis,0.007934336525307797,0.26744186046511625,0.088771349908884,0.10195399638396559,Healthy
Dorea_longicatena,0.005471956224350205,0.29069767441860467,0.058909013757729604,0.10172708318930242,Healthy
Eubacterium_ventriosum,0.005198358413132695,0.29069767441860467,0.05114078448451048,0.10003663842904983,Healthy
Roseburia_hominis,0.016142270861833105,0.2558139534883721,0.07081090321412072,0.09897750212025233,Healthy
Dialister_invisus,0.006019151846785226,0.27906976744186046,0.05543972867775746,0.09781845189150225,Healthy
Bacteroides_faecis,0.006839945280437756,0.2558139534883721,0.06749238168228353,0.09366263502318722,Healthy
Clostridium_leptum,0.009302325581395349,0.2558139534883721,0.043871078791118095,0.09016956459543293,Healthy
Parabacteroides_distasonis,0.007387140902872777,0.2441860465116279,0.06582184872866383,0.0901137541506575,Healthy
Subdoligranulum_unclassified,0.01039671682626539,0.2441860465116279,0.05532095726640131,0.08951836381990132,Healthy
Dorea_formicigenerans,0.00984952120383037,0.2558139534883721,0.0376294441102909,0.089194835470485,Healthy
Prevotella_copri,0.009644322845417237,0.2441860465116279,0.05339143833888669,0.08875626304397433,Healthy
Collinsella_aerofaciens,0.025718194254445964,0.20930232558139533,0.036183356585312965,0.08288646611870418,Healthy
Bifidobacterium_adolescentis,0.007113543091655267,0.23255813953488372,0.04205190976388097,0.08173459535906895,Healthy
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.002051983584131327,0.19767441860465115,0.0648793028405662,0.07330417794157425,Healthy
Bifidobacterium_bifidum,0.006839945280437756,0.19767441860465115,0.04413108755744289,0.07154851573310281,Healthy
Clostridium_asparagiforme,0.004924760601915185,0.18604651162790697,0.06231201308114324,0.07073873640555833,Healthy
Bacteroides_stercoris,0.009302325581395349,0.18604651162790697,0.04146655868996069,0.0687584280170619,Healthy
Coprococcus_catus,0.005745554035567715,0.19767441860465115,0.03271363355433664,0.06871782931004652,Healthy
Ruminococcus_bromii,0.007387140902872777,0.18604651162790697,0.03957349901328574,0.06742222374246563,Healthy
Dorea_unclassified,0.006292749658002736,0.18604651162790697,0.03802946127213999,0.06656622057180146,Healthy
