species,betweenness,degree,eigenvector,keystone_score,condition
Eubacterium_sp_CAG_38,0.007339449541284404,0.19999999999999998,0.057114059798396365,0.07509253673032147,MDR
Bifidobacterium_dentium,0.014428690575479566,0.19999999999999998,0.0381936609145707,0.07485307747065391,MDR
Phascolarctobacterium_faecium,0.004336947456213511,0.20909090909090908,0.04971302214985414,0.0748383508853503,MDR
Barnesiella_intestinihominis,0.005504587155963303,0.20909090909090908,0.044136412349798024,0.07430684877521397,MDR
Blautia_wexlerae,0.006672226855713094,0.19999999999999998,0.05039863255830532,0.07341583993951761,MDR
Rothia_mucilaginosa,0.011843202668890742,0.19999999999999998,0.03544993676794173,0.0730115886880337,MDR
Lactobacillus_gasseri,0.004336947456213511,0.19999999999999998,0.03889072848812575,0.0699466194257319,MDR
Bilophila_wadsworthia,0.013344453711426188,0.18181818181818182,0.04215921285575593,0.06964952397231883,MDR
Akkermansia_muciniphila,0.004837364470391994,0.1909090909090909,0.04124919641304501,0.06794124879053227,MDR
Parabacteroides_distasonis,0.0050041701417848205,0.1909090909090909,0.03686951793938045,0.06714871593149577,MDR
Lachnospira_pectinoschiza,0.0050041701417848205,0.17272727272727273,0.05913220065718962,0.06614670702051215,MDR
Escherichia_coli,0.006171809841534612,0.17272727272727273,0.049866345786690455,0.06487735589628721,MDR
Streptococcus_thermophilus,0.004003336113427857,0.17272727272727273,0.0480286699382884,0.06342558386255343,MDR
Bacteroides_fragilis,0.005671392827356131,0.16363636363636364,0.04630993547503097,0.06118859259959335,MDR
Eubacterium_eligens,0.006005004170141785,0.16363636363636364,0.034502915817433075,0.058993994339466595,MDR
Asaccharobacter_celatus,0.0015012510425354462,0.15454545454545454,0.05860013452230179,0.05883428878936445,MDR
Bifidobacterium_longum,0.004336947456213511,0.15454545454545454,0.04654137860178952,0.05784038581210102,MDR
Parabacteroides_merdae,0.007005838198498749,0.15454545454545454,0.03106880510107671,0.05608031648310108,MDR
Adlercreutzia_equolifaciens,0.0026688907422852378,0.14545454545454545,0.05062973655627917,0.05509675631876209,MDR
Bacteroides_massiliensis,0.0050041701417848205,0.15454545454545454,0.02925969542467789,0.054717660519464355,MDR
Alistipes_indistinctus,0.005504587155963303,0.14545454545454545,0.030872666242900988,0.052563190462925485,MDR
Holdemanella_biformis,0.004503753127606339,0.14545454545454545,0.029775370015619165,0.051843314203290636,MDR
Actinomyces_sp_HMSC035G02,0.0030025020850708924,0.13636363636363635,0.029116288623653546,0.04823359967635706,MDR
Eubacterium_ramulus,0.0030025020850708924,0.12727272727272726,0.03902812778741067,0.04748869478183576,MDR
Collinsella_stercoris,0.0026688907422852378,0.12727272727272726,0.03818231699673905,0.04715272695230861,MDR
Klebsiella_pneumoniae,0.004170141784820684,0.12727272727272726,0.031516979768216644,0.04657028502787185,MDR
Bacteroides_eggerthii,0.004003336113427857,0.12727272727272726,0.03046579392660687,0.04627664502385348,MDR
Lawsonibacter_asaccharolyticus,0.005671392827356131,0.12727272727272726,0.022078667426957563,0.04543324808088775,MDR
Bacteroides_finegoldii,0.006672226855713094,0.12727272727272726,0.010850680099337168,0.04368806762954215,MDR
Bacteroides_dorei,0.008507089241034195,0.11818181818181818,0.015784098702248884,0.04286490981551233,MDR
Eubacterium_siraeum,0.007005838198498749,0.10909090909090909,0.022441565655062765,0.04071850495753465,MDR
Bifidobacterium_pseudocatenulatum,0.005170975813177648,0.10909090909090909,0.020561890083200165,0.03942513865050158,MDR
Firmicutes_bacterium_CAG_83,0.004670558798999166,0.10909090909090909,0.01713531423652644,0.038489614974077595,MDR
[Collinsella]_massiliensis,0.0021684737281067556,0.09999999999999999,0.028735247888665195,0.03683128644178641,MDR
Oscillibacter_sp_CAG_241,0.004336947456213511,0.09999999999999999,0.019598162474714013,0.03608810622304955,MDR
Paraprevotella_xylaniphila,0.0015012510425354462,0.09999999999999999,0.02377668041746249,0.03550596160476022,MDR
Butyricimonas_synergistica,0.005170975813177648,0.09090909090909091,0.019249397958823744,0.033708094771080846,MDR
Bifidobacterium_bifidum,0.005504587155963303,0.09090909090909091,0.012505061177158763,0.032526033086140674,MDR
Bacteroides_intestinalis,0.00316930775646372,0.08181818181818182,0.017828185919399067,0.02969574560756622,MDR
Clostridium_sp_CAG_58,0.0026688907422852378,0.08181818181818182,0.01366326706137061,0.028612553328871287,MDR
Roseburia_intestinalis,0.0013344453711426189,0.08181818181818182,0.015594220283566263,0.02833152128773911,MDR
Intestinibacter_bartlettii,0.003336113427856547,0.08181818181818182,0.007268923343316053,0.027667295928046027,MDR
Desulfovibrio_piger,0.0021684737281067556,0.07272727272727272,0.01820746207180991,0.026543911096597175,MDR
Ruminococcus_lactaris,0.0026688907422852378,0.07272727272727272,0.015370664300549034,0.026226760049434243,MDR
Bacteroides_xylanisolvens,0.002335279399499583,0.07272727272727272,0.011283562597072402,0.02524253403734609,MDR
Roseburia_inulinivorans,0.0,0.045454545454545456,0.014018092067961048,0.016439982049955844,MDR
Bacteroides_caccae,0.0008340283569641367,0.045454545454545456,0.007143463373488843,0.015482070489543472,MDR
Bacteroides_clarus,0.0010008340283569643,0.03636363636363636,0.0022489667544113973,0.011859301274151671,MDR
